time_captured,wlk_15_sub_15_attitude.pitch
1970-01-01 00:00:00.000000000,-1.156196
1970-01-01 00:00:00.000000001,-1.149851
1970-01-01 00:00:00.000000002,-1.147579
1970-01-01 00:00:00.000000003,-1.15195
1970-01-01 00:00:00.000000004,-1.165685
1970-01-01 00:00:00.000000005,-1.196858
1970-01-01 00:00:00.000000006,-1.24128
1970-01-01 00:00:00.000000007,-1.280675
1970-01-01 00:00:00.000000008,-1.313072
1970-01-01 00:00:00.000000009,-1.335309
1970-01-01 00:00:00.000000010,-1.338436
1970-01-01 00:00:00.000000011,-1.321076
1970-01-01 00:00:00.000000012,-1.297777
1970-01-01 00:00:00.000000013,-1.260663
1970-01-01 00:00:00.000000014,-1.220269
1970-01-01 00:00:00.000000015,-1.199745
1970-01-01 00:00:00.000000016,-1.182307
1970-01-01 00:00:00.000000017,-1.15969
1970-01-01 00:00:00.000000018,-1.135709
1970-01-01 00:00:00.000000019,-1.118112
1970-01-01 00:00:00.000000020,-1.10975
1970-01-01 00:00:00.000000021,-1.114168
1970-01-01 00:00:00.000000022,-1.134935
1970-01-01 00:00:00.000000023,-1.171857
1970-01-01 00:00:00.000000024,-1.221021
1970-01-01 00:00:00.000000025,-1.236645
1970-01-01 00:00:00.000000026,-1.190674
1970-01-01 00:00:00.000000027,-1.158491
1970-01-01 00:00:00.000000028,-1.145357
1970-01-01 00:00:00.000000029,-1.139104
1970-01-01 00:00:00.000000030,-1.121534
1970-01-01 00:00:00.000000031,-1.107988
1970-01-01 00:00:00.000000032,-1.087135
1970-01-01 00:00:00.000000033,-1.097627
1970-01-01 00:00:00.000000034,-1.129474
1970-01-01 00:00:00.000000035,-1.159041
1970-01-01 00:00:00.000000036,-1.209273
1970-01-01 00:00:00.000000037,-1.270507
1970-01-01 00:00:00.000000038,-1.323
1970-01-01 00:00:00.000000039,-1.374722
1970-01-01 00:00:00.000000040,-1.430507
1970-01-01 00:00:00.000000041,-1.471145
1970-01-01 00:00:00.000000042,-1.473387
1970-01-01 00:00:00.000000043,-1.443605
1970-01-01 00:00:00.000000044,-1.395102
1970-01-01 00:00:00.000000045,-1.341986
1970-01-01 00:00:00.000000046,-1.298505
1970-01-01 00:00:00.000000047,-1.265886
1970-01-01 00:00:00.000000048,-1.2322229999999998
1970-01-01 00:00:00.000000049,-1.203553
1970-01-01 00:00:00.000000050,-1.190792
1970-01-01 00:00:00.000000051,-1.186416
1970-01-01 00:00:00.000000052,-1.181203
1970-01-01 00:00:00.000000053,-1.177189
1970-01-01 00:00:00.000000054,-1.174741
1970-01-01 00:00:00.000000055,-1.178725
1970-01-01 00:00:00.000000056,-1.193565
1970-01-01 00:00:00.000000057,-1.225875
1970-01-01 00:00:00.000000058,-1.265058
1970-01-01 00:00:00.000000059,-1.300024
1970-01-01 00:00:00.000000060,-1.32535
1970-01-01 00:00:00.000000061,-1.341914
1970-01-01 00:00:00.000000062,-1.335423
1970-01-01 00:00:00.000000063,-1.32153
1970-01-01 00:00:00.000000064,-1.300332
1970-01-01 00:00:00.000000065,-1.257566
1970-01-01 00:00:00.000000066,-1.217891
1970-01-01 00:00:00.000000067,-1.195488
1970-01-01 00:00:00.000000068,-1.173709
1970-01-01 00:00:00.000000069,-1.147695
1970-01-01 00:00:00.000000070,-1.12519
1970-01-01 00:00:00.000000071,-1.111241
1970-01-01 00:00:00.000000072,-1.108049
1970-01-01 00:00:00.000000073,-1.119213
1970-01-01 00:00:00.000000074,-1.146961
1970-01-01 00:00:00.000000075,-1.193175
1970-01-01 00:00:00.000000076,-1.249092
1970-01-01 00:00:00.000000077,-1.265718
1970-01-01 00:00:00.000000078,-1.215465
1970-01-01 00:00:00.000000079,-1.182557
1970-01-01 00:00:00.000000080,-1.155382
1970-01-01 00:00:00.000000081,-1.131175
1970-01-01 00:00:00.000000082,-1.086736
1970-01-01 00:00:00.000000083,-1.076539
1970-01-01 00:00:00.000000084,-1.079857
1970-01-01 00:00:00.000000085,-1.108753
1970-01-01 00:00:00.000000086,-1.119556
1970-01-01 00:00:00.000000087,-1.17157
1970-01-01 00:00:00.000000088,-1.252611
1970-01-01 00:00:00.000000089,-1.301295
1970-01-01 00:00:00.000000090,-1.342894
1970-01-01 00:00:00.000000091,-1.4024
1970-01-01 00:00:00.000000092,-1.472703
1970-01-01 00:00:00.000000093,-1.503331
1970-01-01 00:00:00.000000094,-1.477479
1970-01-01 00:00:00.000000095,-1.441388
1970-01-01 00:00:00.000000096,-1.404482
1970-01-01 00:00:00.000000097,-1.366461
1970-01-01 00:00:00.000000098,-1.336448
1970-01-01 00:00:00.000000099,-1.301061
1970-01-01 00:00:00.000000100,-1.249499
1970-01-01 00:00:00.000000101,-1.2138799999999998
1970-01-01 00:00:00.000000102,-1.206738
1970-01-01 00:00:00.000000103,-1.199458
1970-01-01 00:00:00.000000104,-1.1963629999999998
1970-01-01 00:00:00.000000105,-1.193058
1970-01-01 00:00:00.000000106,-1.190712
1970-01-01 00:00:00.000000107,-1.197728
1970-01-01 00:00:00.000000108,-1.217059
1970-01-01 00:00:00.000000109,-1.251302
1970-01-01 00:00:00.000000110,-1.28771
1970-01-01 00:00:00.000000111,-1.322791
1970-01-01 00:00:00.000000112,-1.349118
1970-01-01 00:00:00.000000113,-1.354811
1970-01-01 00:00:00.000000114,-1.347025
1970-01-01 00:00:00.000000115,-1.334296
1970-01-01 00:00:00.000000116,-1.281357
1970-01-01 00:00:00.000000117,-1.208399
1970-01-01 00:00:00.000000118,-1.162876
1970-01-01 00:00:00.000000119,-1.137712
1970-01-01 00:00:00.000000120,-1.111458
1970-01-01 00:00:00.000000121,-1.084235
1970-01-01 00:00:00.000000122,-1.061587
1970-01-01 00:00:00.000000123,-1.047127
1970-01-01 00:00:00.000000124,-1.043535
1970-01-01 00:00:00.000000125,-1.053871
