time_captured,wlk_7_sub_5_attitude.pitch
1970-01-01 00:00:00.000000000,-1.48384
1970-01-01 00:00:00.000000001,-1.4927709999999998
1970-01-01 00:00:00.000000002,-1.467135
1970-01-01 00:00:00.000000003,-1.432501
1970-01-01 00:00:00.000000004,-1.395669
1970-01-01 00:00:00.000000005,-1.354696
1970-01-01 00:00:00.000000006,-1.315717
1970-01-01 00:00:00.000000007,-1.280308
1970-01-01 00:00:00.000000008,-1.2498360000000002
1970-01-01 00:00:00.000000009,-1.224437
1970-01-01 00:00:00.000000010,-1.204491
1970-01-01 00:00:00.000000011,-1.189412
1970-01-01 00:00:00.000000012,-1.179168
1970-01-01 00:00:00.000000013,-1.172574
1970-01-01 00:00:00.000000014,-1.171038
1970-01-01 00:00:00.000000015,-1.175652
1970-01-01 00:00:00.000000016,-1.183534
1970-01-01 00:00:00.000000017,-1.191013
1970-01-01 00:00:00.000000018,-1.1973129999999998
1970-01-01 00:00:00.000000019,-1.197181
1970-01-01 00:00:00.000000020,-1.188836
1970-01-01 00:00:00.000000021,-1.179187
1970-01-01 00:00:00.000000022,-1.178219
1970-01-01 00:00:00.000000023,-1.184176
1970-01-01 00:00:00.000000024,-1.171658
1970-01-01 00:00:00.000000025,-1.154323
1970-01-01 00:00:00.000000026,-1.147987
1970-01-01 00:00:00.000000027,-1.140357
1970-01-01 00:00:00.000000028,-1.140427
1970-01-01 00:00:00.000000029,-1.148491
1970-01-01 00:00:00.000000030,-1.163024
1970-01-01 00:00:00.000000031,-1.184086
1970-01-01 00:00:00.000000032,-1.213524
1970-01-01 00:00:00.000000033,-1.24851
1970-01-01 00:00:00.000000034,-1.284148
1970-01-01 00:00:00.000000035,-1.3192
1970-01-01 00:00:00.000000036,-1.3511540000000002
1970-01-01 00:00:00.000000037,-1.380274
1970-01-01 00:00:00.000000038,-1.408432
1970-01-01 00:00:00.000000039,-1.4353360000000002
1970-01-01 00:00:00.000000040,-1.460675
1970-01-01 00:00:00.000000041,-1.485184
1970-01-01 00:00:00.000000042,-1.508145
1970-01-01 00:00:00.000000043,-1.523641
1970-01-01 00:00:00.000000044,-1.529816
1970-01-01 00:00:00.000000045,-1.531452
1970-01-01 00:00:00.000000046,-1.5315450000000002
1970-01-01 00:00:00.000000047,-1.532471
1970-01-01 00:00:00.000000048,-1.536044
1970-01-01 00:00:00.000000049,-1.53809
1970-01-01 00:00:00.000000050,-1.529751
1970-01-01 00:00:00.000000051,-1.510776
1970-01-01 00:00:00.000000052,-1.481433
1970-01-01 00:00:00.000000053,-1.451066
1970-01-01 00:00:00.000000054,-1.424525
1970-01-01 00:00:00.000000055,-1.399863
1970-01-01 00:00:00.000000056,-1.3754620000000002
1970-01-01 00:00:00.000000057,-1.352923
1970-01-01 00:00:00.000000058,-1.3354700000000002
1970-01-01 00:00:00.000000059,-1.322514
1970-01-01 00:00:00.000000060,-1.311126
1970-01-01 00:00:00.000000061,-1.299393
1970-01-01 00:00:00.000000062,-1.287206
1970-01-01 00:00:00.000000063,-1.277001
1970-01-01 00:00:00.000000064,-1.270339
1970-01-01 00:00:00.000000065,-1.266909
1970-01-01 00:00:00.000000066,-1.264592
1970-01-01 00:00:00.000000067,-1.261547
1970-01-01 00:00:00.000000068,-1.256508
1970-01-01 00:00:00.000000069,-1.24989
1970-01-01 00:00:00.000000070,-1.241528
1970-01-01 00:00:00.000000071,-1.231038
1970-01-01 00:00:00.000000072,-1.223495
1970-01-01 00:00:00.000000073,-1.219646
1970-01-01 00:00:00.000000074,-1.215913
1970-01-01 00:00:00.000000075,-1.211703
1970-01-01 00:00:00.000000076,-1.207172
1970-01-01 00:00:00.000000077,-1.20404
1970-01-01 00:00:00.000000078,-1.204194
1970-01-01 00:00:00.000000079,-1.204925
1970-01-01 00:00:00.000000080,-1.203923
1970-01-01 00:00:00.000000081,-1.20376
1970-01-01 00:00:00.000000082,-1.204832
1970-01-01 00:00:00.000000083,-1.207791
1970-01-01 00:00:00.000000084,-1.209125
1970-01-01 00:00:00.000000085,-1.208739
