time_captured,wlk_15_sub_19_attitude.pitch
1970-01-01 00:00:00.000000000,-1.376865
1970-01-01 00:00:00.000000001,-1.371108
1970-01-01 00:00:00.000000002,-1.365233
1970-01-01 00:00:00.000000003,-1.358209
1970-01-01 00:00:00.000000004,-1.355017
1970-01-01 00:00:00.000000005,-1.361928
1970-01-01 00:00:00.000000006,-1.375911
1970-01-01 00:00:00.000000007,-1.389307
1970-01-01 00:00:00.000000008,-1.398545
1970-01-01 00:00:00.000000009,-1.401619
1970-01-01 00:00:00.000000010,-1.40129
1970-01-01 00:00:00.000000011,-1.400848
1970-01-01 00:00:00.000000012,-1.4013639999999998
1970-01-01 00:00:00.000000013,-1.40217
1970-01-01 00:00:00.000000014,-1.402211
1970-01-01 00:00:00.000000015,-1.4006040000000002
1970-01-01 00:00:00.000000016,-1.396465
1970-01-01 00:00:00.000000017,-1.391873
1970-01-01 00:00:00.000000018,-1.388376
1970-01-01 00:00:00.000000019,-1.387634
1970-01-01 00:00:00.000000020,-1.393715
1970-01-01 00:00:00.000000021,-1.39334
1970-01-01 00:00:00.000000022,-1.378031
1970-01-01 00:00:00.000000023,-1.365138
1970-01-01 00:00:00.000000024,-1.369111
1970-01-01 00:00:00.000000025,-1.37733
1970-01-01 00:00:00.000000026,-1.373059
1970-01-01 00:00:00.000000027,-1.367879
1970-01-01 00:00:00.000000028,-1.367455
1970-01-01 00:00:00.000000029,-1.370179
1970-01-01 00:00:00.000000030,-1.380123
1970-01-01 00:00:00.000000031,-1.3949790000000002
1970-01-01 00:00:00.000000032,-1.4089040000000002
1970-01-01 00:00:00.000000033,-1.421901
1970-01-01 00:00:00.000000034,-1.4347370000000002
1970-01-01 00:00:00.000000035,-1.443716
1970-01-01 00:00:00.000000036,-1.44697
1970-01-01 00:00:00.000000037,-1.442105
1970-01-01 00:00:00.000000038,-1.432558
1970-01-01 00:00:00.000000039,-1.423624
1970-01-01 00:00:00.000000040,-1.417821
1970-01-01 00:00:00.000000041,-1.416314
1970-01-01 00:00:00.000000042,-1.420462
1970-01-01 00:00:00.000000043,-1.433291
1970-01-01 00:00:00.000000044,-1.449558
1970-01-01 00:00:00.000000045,-1.461942
1970-01-01 00:00:00.000000046,-1.472314
1970-01-01 00:00:00.000000047,-1.478075
1970-01-01 00:00:00.000000048,-1.479858
1970-01-01 00:00:00.000000049,-1.479026
1970-01-01 00:00:00.000000050,-1.473691
1970-01-01 00:00:00.000000051,-1.459881
1970-01-01 00:00:00.000000052,-1.438074
1970-01-01 00:00:00.000000053,-1.415906
1970-01-01 00:00:00.000000054,-1.395598
1970-01-01 00:00:00.000000055,-1.376702
1970-01-01 00:00:00.000000056,-1.363393
1970-01-01 00:00:00.000000057,-1.354366
1970-01-01 00:00:00.000000058,-1.350088
1970-01-01 00:00:00.000000059,-1.346442
1970-01-01 00:00:00.000000060,-1.340903
1970-01-01 00:00:00.000000061,-1.336253
1970-01-01 00:00:00.000000062,-1.335619
1970-01-01 00:00:00.000000063,-1.341665
1970-01-01 00:00:00.000000064,-1.351636
1970-01-01 00:00:00.000000065,-1.362101
1970-01-01 00:00:00.000000066,-1.371026
1970-01-01 00:00:00.000000067,-1.377333
1970-01-01 00:00:00.000000068,-1.3809870000000002
1970-01-01 00:00:00.000000069,-1.381099
1970-01-01 00:00:00.000000070,-1.377443
1970-01-01 00:00:00.000000071,-1.371643
1970-01-01 00:00:00.000000072,-1.364991
1970-01-01 00:00:00.000000073,-1.359079
1970-01-01 00:00:00.000000074,-1.354018
1970-01-01 00:00:00.000000075,-1.349775
1970-01-01 00:00:00.000000076,-1.347098
1970-01-01 00:00:00.000000077,-1.357713
1970-01-01 00:00:00.000000078,-1.3783219999999998
1970-01-01 00:00:00.000000079,-1.393108
1970-01-01 00:00:00.000000080,-1.391263
1970-01-01 00:00:00.000000081,-1.383461
1970-01-01 00:00:00.000000082,-1.388783
1970-01-01 00:00:00.000000083,-1.4022059999999998
1970-01-01 00:00:00.000000084,-1.405595
1970-01-01 00:00:00.000000085,-1.399926
1970-01-01 00:00:00.000000086,-1.389706
1970-01-01 00:00:00.000000087,-1.3868969999999998
1970-01-01 00:00:00.000000088,-1.393278
1970-01-01 00:00:00.000000089,-1.402632
1970-01-01 00:00:00.000000090,-1.412817
1970-01-01 00:00:00.000000091,-1.424248
1970-01-01 00:00:00.000000092,-1.435247
1970-01-01 00:00:00.000000093,-1.441919
1970-01-01 00:00:00.000000094,-1.441351
1970-01-01 00:00:00.000000095,-1.432438
1970-01-01 00:00:00.000000096,-1.423089
1970-01-01 00:00:00.000000097,-1.415953
1970-01-01 00:00:00.000000098,-1.413462
1970-01-01 00:00:00.000000099,-1.4168379999999998
1970-01-01 00:00:00.000000100,-1.4284370000000002
1970-01-01 00:00:00.000000101,-1.443665
1970-01-01 00:00:00.000000102,-1.457491
1970-01-01 00:00:00.000000103,-1.4662309999999998
1970-01-01 00:00:00.000000104,-1.47013
1970-01-01 00:00:00.000000105,-1.468534
1970-01-01 00:00:00.000000106,-1.465247
1970-01-01 00:00:00.000000107,-1.462166
1970-01-01 00:00:00.000000108,-1.456903
1970-01-01 00:00:00.000000109,-1.444592
1970-01-01 00:00:00.000000110,-1.424133
1970-01-01 00:00:00.000000111,-1.402909
1970-01-01 00:00:00.000000112,-1.382912
1970-01-01 00:00:00.000000113,-1.362298
1970-01-01 00:00:00.000000114,-1.344559
1970-01-01 00:00:00.000000115,-1.333343
1970-01-01 00:00:00.000000116,-1.3282040000000002
1970-01-01 00:00:00.000000117,-1.327125
1970-01-01 00:00:00.000000118,-1.330946
1970-01-01 00:00:00.000000119,-1.341062
1970-01-01 00:00:00.000000120,-1.3538290000000002
1970-01-01 00:00:00.000000121,-1.362793
1970-01-01 00:00:00.000000122,-1.368825
1970-01-01 00:00:00.000000123,-1.371063
1970-01-01 00:00:00.000000124,-1.370101
1970-01-01 00:00:00.000000125,-1.368077
1970-01-01 00:00:00.000000126,-1.365455
1970-01-01 00:00:00.000000127,-1.365232
1970-01-01 00:00:00.000000128,-1.360613
1970-01-01 00:00:00.000000129,-1.354527
1970-01-01 00:00:00.000000130,-1.345577
1970-01-01 00:00:00.000000131,-1.339762
1970-01-01 00:00:00.000000132,-1.33879
1970-01-01 00:00:00.000000133,-1.347168
1970-01-01 00:00:00.000000134,-1.36535
1970-01-01 00:00:00.000000135,-1.374608
1970-01-01 00:00:00.000000136,-1.371178
1970-01-01 00:00:00.000000137,-1.359202
1970-01-01 00:00:00.000000138,-1.359456
1970-01-01 00:00:00.000000139,-1.379573
1970-01-01 00:00:00.000000140,-1.395694
1970-01-01 00:00:00.000000141,-1.394385
1970-01-01 00:00:00.000000142,-1.38405
1970-01-01 00:00:00.000000143,-1.376472
1970-01-01 00:00:00.000000144,-1.378207
1970-01-01 00:00:00.000000145,-1.385772
1970-01-01 00:00:00.000000146,-1.395655
1970-01-01 00:00:00.000000147,-1.407063
1970-01-01 00:00:00.000000148,-1.419813
1970-01-01 00:00:00.000000149,-1.424609
1970-01-01 00:00:00.000000150,-1.419372
1970-01-01 00:00:00.000000151,-1.408536
1970-01-01 00:00:00.000000152,-1.398934
1970-01-01 00:00:00.000000153,-1.394408
1970-01-01 00:00:00.000000154,-1.396478
1970-01-01 00:00:00.000000155,-1.404581
1970-01-01 00:00:00.000000156,-1.419088
1970-01-01 00:00:00.000000157,-1.437863
1970-01-01 00:00:00.000000158,-1.456341
1970-01-01 00:00:00.000000159,-1.46886
1970-01-01 00:00:00.000000160,-1.47346
1970-01-01 00:00:00.000000161,-1.470094
1970-01-01 00:00:00.000000162,-1.4626860000000002
1970-01-01 00:00:00.000000163,-1.453582
1970-01-01 00:00:00.000000164,-1.439689
1970-01-01 00:00:00.000000165,-1.419868
1970-01-01 00:00:00.000000166,-1.400473
1970-01-01 00:00:00.000000167,-1.384872
1970-01-01 00:00:00.000000168,-1.371737
1970-01-01 00:00:00.000000169,-1.357785
1970-01-01 00:00:00.000000170,-1.344883
1970-01-01 00:00:00.000000171,-1.33197
1970-01-01 00:00:00.000000172,-1.319823
1970-01-01 00:00:00.000000173,-1.312745
1970-01-01 00:00:00.000000174,-1.311993
1970-01-01 00:00:00.000000175,-1.317948
1970-01-01 00:00:00.000000176,-1.328978
1970-01-01 00:00:00.000000177,-1.340832
1970-01-01 00:00:00.000000178,-1.349183
1970-01-01 00:00:00.000000179,-1.351504
1970-01-01 00:00:00.000000180,-1.350179
1970-01-01 00:00:00.000000181,-1.348417
1970-01-01 00:00:00.000000182,-1.347742
1970-01-01 00:00:00.000000183,-1.3529799999999998
1970-01-01 00:00:00.000000184,-1.362349
1970-01-01 00:00:00.000000185,-1.367379
1970-01-01 00:00:00.000000186,-1.361882
1970-01-01 00:00:00.000000187,-1.3476549999999998
1970-01-01 00:00:00.000000188,-1.339313
1970-01-01 00:00:00.000000189,-1.346334
1970-01-01 00:00:00.000000190,-1.358101
1970-01-01 00:00:00.000000191,-1.360392
1970-01-01 00:00:00.000000192,-1.359246
1970-01-01 00:00:00.000000193,-1.36363
1970-01-01 00:00:00.000000194,-1.370581
1970-01-01 00:00:00.000000195,-1.391575
1970-01-01 00:00:00.000000196,-1.413343
1970-01-01 00:00:00.000000197,-1.412659
1970-01-01 00:00:00.000000198,-1.401257
1970-01-01 00:00:00.000000199,-1.396945
1970-01-01 00:00:00.000000200,-1.400643
1970-01-01 00:00:00.000000201,-1.406269
1970-01-01 00:00:00.000000202,-1.410306
1970-01-01 00:00:00.000000203,-1.417719
1970-01-01 00:00:00.000000204,-1.4269
1970-01-01 00:00:00.000000205,-1.43584
