time_captured,wlk_15_sub_12_attitude.pitch
1970-01-01 00:00:00.000000000,-1.345921
1970-01-01 00:00:00.000000001,-1.330898
1970-01-01 00:00:00.000000002,-1.309517
1970-01-01 00:00:00.000000003,-1.285336
1970-01-01 00:00:00.000000004,-1.261439
1970-01-01 00:00:00.000000005,-1.239934
1970-01-01 00:00:00.000000006,-1.20886
1970-01-01 00:00:00.000000007,-1.171815
1970-01-01 00:00:00.000000008,-1.132941
1970-01-01 00:00:00.000000009,-1.098577
1970-01-01 00:00:00.000000010,-1.070549
1970-01-01 00:00:00.000000011,-1.055714
1970-01-01 00:00:00.000000012,-1.058401
1970-01-01 00:00:00.000000013,-1.081927
1970-01-01 00:00:00.000000014,-1.124392
1970-01-01 00:00:00.000000015,-1.173498
1970-01-01 00:00:00.000000016,-1.208566
1970-01-01 00:00:00.000000017,-1.21804
1970-01-01 00:00:00.000000018,-1.198229
1970-01-01 00:00:00.000000019,-1.170024
1970-01-01 00:00:00.000000020,-1.166253
1970-01-01 00:00:00.000000021,-1.189473
1970-01-01 00:00:00.000000022,-1.187778
1970-01-01 00:00:00.000000023,-1.153543
1970-01-01 00:00:00.000000024,-1.154958
1970-01-01 00:00:00.000000025,-1.188797
1970-01-01 00:00:00.000000026,-1.237743
1970-01-01 00:00:00.000000027,-1.291895
1970-01-01 00:00:00.000000028,-1.323111
1970-01-01 00:00:00.000000029,-1.327856
1970-01-01 00:00:00.000000030,-1.3140120000000002
1970-01-01 00:00:00.000000031,-1.310748
1970-01-01 00:00:00.000000032,-1.325519
1970-01-01 00:00:00.000000033,-1.346968
1970-01-01 00:00:00.000000034,-1.36566
1970-01-01 00:00:00.000000035,-1.376609
1970-01-01 00:00:00.000000036,-1.3735959999999998
1970-01-01 00:00:00.000000037,-1.357291
1970-01-01 00:00:00.000000038,-1.33256
1970-01-01 00:00:00.000000039,-1.302258
1970-01-01 00:00:00.000000040,-1.271109
1970-01-01 00:00:00.000000041,-1.240168
1970-01-01 00:00:00.000000042,-1.21294
1970-01-01 00:00:00.000000043,-1.189841
1970-01-01 00:00:00.000000044,-1.172859
1970-01-01 00:00:00.000000045,-1.165083
1970-01-01 00:00:00.000000046,-1.1656
1970-01-01 00:00:00.000000047,-1.179001
1970-01-01 00:00:00.000000048,-1.205575
1970-01-01 00:00:00.000000049,-1.246029
1970-01-01 00:00:00.000000050,-1.287292
1970-01-01 00:00:00.000000051,-1.315924
1970-01-01 00:00:00.000000052,-1.325009
1970-01-01 00:00:00.000000053,-1.317168
1970-01-01 00:00:00.000000054,-1.303991
1970-01-01 00:00:00.000000055,-1.2858690000000002
1970-01-01 00:00:00.000000056,-1.266884
1970-01-01 00:00:00.000000057,-1.258282
1970-01-01 00:00:00.000000058,-1.236109
1970-01-01 00:00:00.000000059,-1.200181
1970-01-01 00:00:00.000000060,-1.162593
1970-01-01 00:00:00.000000061,-1.125199
1970-01-01 00:00:00.000000062,-1.092539
1970-01-01 00:00:00.000000063,-1.068874
1970-01-01 00:00:00.000000064,-1.058377
1970-01-01 00:00:00.000000065,-1.064409
1970-01-01 00:00:00.000000066,-1.091061
1970-01-01 00:00:00.000000067,-1.13662
1970-01-01 00:00:00.000000068,-1.179214
1970-01-01 00:00:00.000000069,-1.188609
1970-01-01 00:00:00.000000070,-1.180422
1970-01-01 00:00:00.000000071,-1.159145
1970-01-01 00:00:00.000000072,-1.14392
1970-01-01 00:00:00.000000073,-1.150311
1970-01-01 00:00:00.000000074,-1.156185
1970-01-01 00:00:00.000000075,-1.107642
1970-01-01 00:00:00.000000076,-1.09909
1970-01-01 00:00:00.000000077,-1.1360370000000002
1970-01-01 00:00:00.000000078,-1.18945
1970-01-01 00:00:00.000000079,-1.254834
1970-01-01 00:00:00.000000080,-1.308612
1970-01-01 00:00:00.000000081,-1.3231959999999998
1970-01-01 00:00:00.000000082,-1.309385
1970-01-01 00:00:00.000000083,-1.297166
1970-01-01 00:00:00.000000084,-1.310646
1970-01-01 00:00:00.000000085,-1.331242
1970-01-01 00:00:00.000000086,-1.352495
1970-01-01 00:00:00.000000087,-1.365189
1970-01-01 00:00:00.000000088,-1.368402
1970-01-01 00:00:00.000000089,-1.358226
1970-01-01 00:00:00.000000090,-1.336407
1970-01-01 00:00:00.000000091,-1.30659
1970-01-01 00:00:00.000000092,-1.274007
1970-01-01 00:00:00.000000093,-1.239947
1970-01-01 00:00:00.000000094,-1.20708
1970-01-01 00:00:00.000000095,-1.1831459999999998
1970-01-01 00:00:00.000000096,-1.16637
1970-01-01 00:00:00.000000097,-1.158087
1970-01-01 00:00:00.000000098,-1.157165
1970-01-01 00:00:00.000000099,-1.167805
1970-01-01 00:00:00.000000100,-1.196385
1970-01-01 00:00:00.000000101,-1.24492
1970-01-01 00:00:00.000000102,-1.296431
1970-01-01 00:00:00.000000103,-1.334103
1970-01-01 00:00:00.000000104,-1.355514
1970-01-01 00:00:00.000000105,-1.354616
1970-01-01 00:00:00.000000106,-1.339149
1970-01-01 00:00:00.000000107,-1.3193780000000002
1970-01-01 00:00:00.000000108,-1.300844
1970-01-01 00:00:00.000000109,-1.282305
1970-01-01 00:00:00.000000110,-1.256072
1970-01-01 00:00:00.000000111,-1.218496
1970-01-01 00:00:00.000000112,-1.177821
1970-01-01 00:00:00.000000113,-1.137418
1970-01-01 00:00:00.000000114,-1.102729
1970-01-01 00:00:00.000000115,-1.0745559999999998
1970-01-01 00:00:00.000000116,-1.057166
1970-01-01 00:00:00.000000117,-1.054764
1970-01-01 00:00:00.000000118,-1.070518
1970-01-01 00:00:00.000000119,-1.10624
1970-01-01 00:00:00.000000120,-1.156797
1970-01-01 00:00:00.000000121,-1.202149
1970-01-01 00:00:00.000000122,-1.216507
1970-01-01 00:00:00.000000123,-1.19748
1970-01-01 00:00:00.000000124,-1.167676
1970-01-01 00:00:00.000000125,-1.159725
1970-01-01 00:00:00.000000126,-1.171533
1970-01-01 00:00:00.000000127,-1.130959
1970-01-01 00:00:00.000000128,-1.1095389999999998
1970-01-01 00:00:00.000000129,-1.138306
1970-01-01 00:00:00.000000130,-1.187597
1970-01-01 00:00:00.000000131,-1.251162
1970-01-01 00:00:00.000000132,-1.307976
1970-01-01 00:00:00.000000133,-1.332673
1970-01-01 00:00:00.000000134,-1.323764
1970-01-01 00:00:00.000000135,-1.305971
1970-01-01 00:00:00.000000136,-1.3154370000000002
1970-01-01 00:00:00.000000137,-1.34243
1970-01-01 00:00:00.000000138,-1.369443
1970-01-01 00:00:00.000000139,-1.390191
1970-01-01 00:00:00.000000140,-1.394269
1970-01-01 00:00:00.000000141,-1.381425
1970-01-01 00:00:00.000000142,-1.354191
1970-01-01 00:00:00.000000143,-1.320293
1970-01-01 00:00:00.000000144,-1.286764
1970-01-01 00:00:00.000000145,-1.253209
1970-01-01 00:00:00.000000146,-1.221594
1970-01-01 00:00:00.000000147,-1.200488
1970-01-01 00:00:00.000000148,-1.184984
1970-01-01 00:00:00.000000149,-1.1770040000000002
1970-01-01 00:00:00.000000150,-1.174636
1970-01-01 00:00:00.000000151,-1.183302
1970-01-01 00:00:00.000000152,-1.207682
1970-01-01 00:00:00.000000153,-1.251804
1970-01-01 00:00:00.000000154,-1.3056709999999998
1970-01-01 00:00:00.000000155,-1.346638
1970-01-01 00:00:00.000000156,-1.364644
1970-01-01 00:00:00.000000157,-1.356402
1970-01-01 00:00:00.000000158,-1.3371309999999998
1970-01-01 00:00:00.000000159,-1.310761
1970-01-01 00:00:00.000000160,-1.283684
