time_captured,wlk_8_sub_10_attitude.pitch
1970-01-01 00:00:00.000000000,-1.4071870000000002
1970-01-01 00:00:00.000000001,-1.427575
1970-01-01 00:00:00.000000002,-1.43989
1970-01-01 00:00:00.000000003,-1.442711
1970-01-01 00:00:00.000000004,-1.435932
1970-01-01 00:00:00.000000005,-1.42296
1970-01-01 00:00:00.000000006,-1.411755
1970-01-01 00:00:00.000000007,-1.40109
1970-01-01 00:00:00.000000008,-1.392716
1970-01-01 00:00:00.000000009,-1.389501
1970-01-01 00:00:00.000000010,-1.390162
1970-01-01 00:00:00.000000011,-1.392148
1970-01-01 00:00:00.000000012,-1.394763
1970-01-01 00:00:00.000000013,-1.40573
1970-01-01 00:00:00.000000014,-1.425649
1970-01-01 00:00:00.000000015,-1.455154
1970-01-01 00:00:00.000000016,-1.496018
1970-01-01 00:00:00.000000017,-1.482569
1970-01-01 00:00:00.000000018,-1.414799
1970-01-01 00:00:00.000000019,-1.364824
1970-01-01 00:00:00.000000020,-1.344919
1970-01-01 00:00:00.000000021,-1.33184
1970-01-01 00:00:00.000000022,-1.296275
1970-01-01 00:00:00.000000023,-1.241423
1970-01-01 00:00:00.000000024,-1.197497
1970-01-01 00:00:00.000000025,-1.177113
1970-01-01 00:00:00.000000026,-1.169637
1970-01-01 00:00:00.000000027,-1.167591
1970-01-01 00:00:00.000000028,-1.161924
1970-01-01 00:00:00.000000029,-1.154759
1970-01-01 00:00:00.000000030,-1.153458
1970-01-01 00:00:00.000000031,-1.163068
1970-01-01 00:00:00.000000032,-1.184136
1970-01-01 00:00:00.000000033,-1.211838
1970-01-01 00:00:00.000000034,-1.234474
1970-01-01 00:00:00.000000035,-1.23884
1970-01-01 00:00:00.000000036,-1.218043
1970-01-01 00:00:00.000000037,-1.199992
1970-01-01 00:00:00.000000038,-1.188877
1970-01-01 00:00:00.000000039,-1.196789
1970-01-01 00:00:00.000000040,-1.2046940000000002
1970-01-01 00:00:00.000000041,-1.204085
1970-01-01 00:00:00.000000042,-1.187026
1970-01-01 00:00:00.000000043,-1.1594950000000002
1970-01-01 00:00:00.000000044,-1.135543
1970-01-01 00:00:00.000000045,-1.129706
1970-01-01 00:00:00.000000046,-1.136825
1970-01-01 00:00:00.000000047,-1.135931
1970-01-01 00:00:00.000000048,-1.120378
1970-01-01 00:00:00.000000049,-1.095256
1970-01-01 00:00:00.000000050,-1.085899
1970-01-01 00:00:00.000000051,-1.107143
1970-01-01 00:00:00.000000052,-1.140082
1970-01-01 00:00:00.000000053,-1.16763
1970-01-01 00:00:00.000000054,-1.185394
1970-01-01 00:00:00.000000055,-1.198106
1970-01-01 00:00:00.000000056,-1.203875
1970-01-01 00:00:00.000000057,-1.203309
1970-01-01 00:00:00.000000058,-1.197909
1970-01-01 00:00:00.000000059,-1.1857540000000002
1970-01-01 00:00:00.000000060,-1.173821
1970-01-01 00:00:00.000000061,-1.164221
1970-01-01 00:00:00.000000062,-1.158965
1970-01-01 00:00:00.000000063,-1.162648
1970-01-01 00:00:00.000000064,-1.175684
1970-01-01 00:00:00.000000065,-1.194833
1970-01-01 00:00:00.000000066,-1.220485
1970-01-01 00:00:00.000000067,-1.251483
1970-01-01 00:00:00.000000068,-1.286429
1970-01-01 00:00:00.000000069,-1.332549
