time_captured,wlk_8_sub_5_attitude.pitch
1970-01-01 00:00:00.000000000,-1.328754
1970-01-01 00:00:00.000000001,-1.297797
1970-01-01 00:00:00.000000002,-1.259888
1970-01-01 00:00:00.000000003,-1.221465
1970-01-01 00:00:00.000000004,-1.186779
1970-01-01 00:00:00.000000005,-1.1503290000000002
1970-01-01 00:00:00.000000006,-1.118262
1970-01-01 00:00:00.000000007,-1.09851
1970-01-01 00:00:00.000000008,-1.090904
1970-01-01 00:00:00.000000009,-1.089698
1970-01-01 00:00:00.000000010,-1.092997
1970-01-01 00:00:00.000000011,-1.099868
1970-01-01 00:00:00.000000012,-1.104892
1970-01-01 00:00:00.000000013,-1.1069209999999998
1970-01-01 00:00:00.000000014,-1.112604
1970-01-01 00:00:00.000000015,-1.1218860000000002
1970-01-01 00:00:00.000000016,-1.109728
1970-01-01 00:00:00.000000017,-1.089303
1970-01-01 00:00:00.000000018,-1.090914
1970-01-01 00:00:00.000000019,-1.07465
1970-01-01 00:00:00.000000020,-1.04105
1970-01-01 00:00:00.000000021,-1.028646
1970-01-01 00:00:00.000000022,-1.026076
1970-01-01 00:00:00.000000023,-1.022202
1970-01-01 00:00:00.000000024,-1.04221
1970-01-01 00:00:00.000000025,-1.080883
1970-01-01 00:00:00.000000026,-1.130288
1970-01-01 00:00:00.000000027,-1.18194
1970-01-01 00:00:00.000000028,-1.228168
1970-01-01 00:00:00.000000029,-1.267469
1970-01-01 00:00:00.000000030,-1.301601
1970-01-01 00:00:00.000000031,-1.332615
1970-01-01 00:00:00.000000032,-1.358251
1970-01-01 00:00:00.000000033,-1.378597
1970-01-01 00:00:00.000000034,-1.395299
1970-01-01 00:00:00.000000035,-1.407112
1970-01-01 00:00:00.000000036,-1.414385
1970-01-01 00:00:00.000000037,-1.4208690000000002
1970-01-01 00:00:00.000000038,-1.4256879999999998
1970-01-01 00:00:00.000000039,-1.428373
1970-01-01 00:00:00.000000040,-1.427167
1970-01-01 00:00:00.000000041,-1.42583
1970-01-01 00:00:00.000000042,-1.4275639999999998
1970-01-01 00:00:00.000000043,-1.426153
1970-01-01 00:00:00.000000044,-1.427357
1970-01-01 00:00:00.000000045,-1.414001
1970-01-01 00:00:00.000000046,-1.386814
1970-01-01 00:00:00.000000047,-1.347253
1970-01-01 00:00:00.000000048,-1.298938
1970-01-01 00:00:00.000000049,-1.248741
1970-01-01 00:00:00.000000050,-1.205497
1970-01-01 00:00:00.000000051,-1.167993
1970-01-01 00:00:00.000000052,-1.131883
1970-01-01 00:00:00.000000053,-1.10063
1970-01-01 00:00:00.000000054,-1.080239
1970-01-01 00:00:00.000000055,-1.0666
1970-01-01 00:00:00.000000056,-1.058276
1970-01-01 00:00:00.000000057,-1.054284
1970-01-01 00:00:00.000000058,-1.055063
1970-01-01 00:00:00.000000059,-1.063342
1970-01-01 00:00:00.000000060,-1.073892
1970-01-01 00:00:00.000000061,-1.084344
1970-01-01 00:00:00.000000062,-1.094398
1970-01-01 00:00:00.000000063,-1.087405
1970-01-01 00:00:00.000000064,-1.073367
1970-01-01 00:00:00.000000065,-1.076316
1970-01-01 00:00:00.000000066,-1.067706
1970-01-01 00:00:00.000000067,-1.037348
1970-01-01 00:00:00.000000068,-1.023531
1970-01-01 00:00:00.000000069,-1.020712
1970-01-01 00:00:00.000000070,-1.016961
1970-01-01 00:00:00.000000071,-1.017679
1970-01-01 00:00:00.000000072,-1.043237
1970-01-01 00:00:00.000000073,-1.077784
1970-01-01 00:00:00.000000074,-1.117732
1970-01-01 00:00:00.000000075,-1.156335
1970-01-01 00:00:00.000000076,-1.1874049999999998
1970-01-01 00:00:00.000000077,-1.214488
1970-01-01 00:00:00.000000078,-1.240403
1970-01-01 00:00:00.000000079,-1.265391
1970-01-01 00:00:00.000000080,-1.2885
1970-01-01 00:00:00.000000081,-1.310599
1970-01-01 00:00:00.000000082,-1.3320379999999998
1970-01-01 00:00:00.000000083,-1.349137
1970-01-01 00:00:00.000000084,-1.359792
1970-01-01 00:00:00.000000085,-1.365341
1970-01-01 00:00:00.000000086,-1.367909
1970-01-01 00:00:00.000000087,-1.364565
1970-01-01 00:00:00.000000088,-1.362121
1970-01-01 00:00:00.000000089,-1.359356
1970-01-01 00:00:00.000000090,-1.351101
1970-01-01 00:00:00.000000091,-1.344048
1970-01-01 00:00:00.000000092,-1.334716
1970-01-01 00:00:00.000000093,-1.318658
1970-01-01 00:00:00.000000094,-1.289934
1970-01-01 00:00:00.000000095,-1.2505
1970-01-01 00:00:00.000000096,-1.210279
1970-01-01 00:00:00.000000097,-1.177685
1970-01-01 00:00:00.000000098,-1.148231
1970-01-01 00:00:00.000000099,-1.117458
1970-01-01 00:00:00.000000100,-1.091259
1970-01-01 00:00:00.000000101,-1.074589
1970-01-01 00:00:00.000000102,-1.066838
1970-01-01 00:00:00.000000103,-1.062813
1970-01-01 00:00:00.000000104,-1.063067
1970-01-01 00:00:00.000000105,-1.070608
1970-01-01 00:00:00.000000106,-1.085944
1970-01-01 00:00:00.000000107,-1.102531
1970-01-01 00:00:00.000000108,-1.109739
1970-01-01 00:00:00.000000109,-1.105219
1970-01-01 00:00:00.000000110,-1.090491
