time_captured,wlk_7_sub_1_attitude.pitch
1970-01-01 00:00:00.000000000,-1.429168
1970-01-01 00:00:00.000000001,-1.4141709999999998
1970-01-01 00:00:00.000000002,-1.399331
1970-01-01 00:00:00.000000003,-1.383279
1970-01-01 00:00:00.000000004,-1.364054
1970-01-01 00:00:00.000000005,-1.342885
1970-01-01 00:00:00.000000006,-1.320116
1970-01-01 00:00:00.000000007,-1.29461
1970-01-01 00:00:00.000000008,-1.26726
1970-01-01 00:00:00.000000009,-1.239853
1970-01-01 00:00:00.000000010,-1.211808
1970-01-01 00:00:00.000000011,-1.182337
1970-01-01 00:00:00.000000012,-1.155541
1970-01-01 00:00:00.000000013,-1.135872
1970-01-01 00:00:00.000000014,-1.12631
1970-01-01 00:00:00.000000015,-1.125141
1970-01-01 00:00:00.000000016,-1.129011
1970-01-01 00:00:00.000000017,-1.13545
1970-01-01 00:00:00.000000018,-1.1564
1970-01-01 00:00:00.000000019,-1.196687
1970-01-01 00:00:00.000000020,-1.250333
1970-01-01 00:00:00.000000021,-1.306239
1970-01-01 00:00:00.000000022,-1.353976
1970-01-01 00:00:00.000000023,-1.39331
1970-01-01 00:00:00.000000024,-1.419075
1970-01-01 00:00:00.000000025,-1.430312
1970-01-01 00:00:00.000000026,-1.42667
1970-01-01 00:00:00.000000027,-1.42306
1970-01-01 00:00:00.000000028,-1.418341
1970-01-01 00:00:00.000000029,-1.399145
1970-01-01 00:00:00.000000030,-1.374737
1970-01-01 00:00:00.000000031,-1.344639
1970-01-01 00:00:00.000000032,-1.308635
1970-01-01 00:00:00.000000033,-1.269796
1970-01-01 00:00:00.000000034,-1.233191
1970-01-01 00:00:00.000000035,-1.206026
1970-01-01 00:00:00.000000036,-1.195265
1970-01-01 00:00:00.000000037,-1.202048
1970-01-01 00:00:00.000000038,-1.222452
1970-01-01 00:00:00.000000039,-1.253765
1970-01-01 00:00:00.000000040,-1.293782
1970-01-01 00:00:00.000000041,-1.329418
1970-01-01 00:00:00.000000042,-1.345613
