time_captured,wlk_7_sub_14_attitude.pitch
1970-01-01 00:00:00.000000000,-1.145877
1970-01-01 00:00:00.000000001,-1.1367120000000002
1970-01-01 00:00:00.000000002,-1.127235
1970-01-01 00:00:00.000000003,-1.1181530000000002
1970-01-01 00:00:00.000000004,-1.110608
1970-01-01 00:00:00.000000005,-1.104633
1970-01-01 00:00:00.000000006,-1.1014469999999998
1970-01-01 00:00:00.000000007,-1.100273
1970-01-01 00:00:00.000000008,-1.101276
1970-01-01 00:00:00.000000009,-1.104039
1970-01-01 00:00:00.000000010,-1.10324
1970-01-01 00:00:00.000000011,-1.099155
1970-01-01 00:00:00.000000012,-1.1009639999999998
1970-01-01 00:00:00.000000013,-1.112541
1970-01-01 00:00:00.000000014,-1.130117
1970-01-01 00:00:00.000000015,-1.153416
1970-01-01 00:00:00.000000016,-1.183132
1970-01-01 00:00:00.000000017,-1.215784
1970-01-01 00:00:00.000000018,-1.248341
1970-01-01 00:00:00.000000019,-1.279763
1970-01-01 00:00:00.000000020,-1.30825
1970-01-01 00:00:00.000000021,-1.330393
1970-01-01 00:00:00.000000022,-1.3435979999999998
1970-01-01 00:00:00.000000023,-1.348414
1970-01-01 00:00:00.000000024,-1.347647
1970-01-01 00:00:00.000000025,-1.3435
1970-01-01 00:00:00.000000026,-1.336655
1970-01-01 00:00:00.000000027,-1.328031
1970-01-01 00:00:00.000000028,-1.31819
1970-01-01 00:00:00.000000029,-1.305366
1970-01-01 00:00:00.000000030,-1.289534
1970-01-01 00:00:00.000000031,-1.27302
1970-01-01 00:00:00.000000032,-1.257246
1970-01-01 00:00:00.000000033,-1.24343
1970-01-01 00:00:00.000000034,-1.230383
1970-01-01 00:00:00.000000035,-1.217581
1970-01-01 00:00:00.000000036,-1.203481
1970-01-01 00:00:00.000000037,-1.18835
1970-01-01 00:00:00.000000038,-1.176233
1970-01-01 00:00:00.000000039,-1.164009
1970-01-01 00:00:00.000000040,-1.150597
1970-01-01 00:00:00.000000041,-1.135769
1970-01-01 00:00:00.000000042,-1.121244
1970-01-01 00:00:00.000000043,-1.112703
1970-01-01 00:00:00.000000044,-1.1077780000000002
1970-01-01 00:00:00.000000045,-1.110019
1970-01-01 00:00:00.000000046,-1.114397
1970-01-01 00:00:00.000000047,-1.12048
1970-01-01 00:00:00.000000048,-1.126847
1970-01-01 00:00:00.000000049,-1.136373
1970-01-01 00:00:00.000000050,-1.153578
1970-01-01 00:00:00.000000051,-1.177554
1970-01-01 00:00:00.000000052,-1.202527
1970-01-01 00:00:00.000000053,-1.222963
1970-01-01 00:00:00.000000054,-1.235641
1970-01-01 00:00:00.000000055,-1.2424959999999998
1970-01-01 00:00:00.000000056,-1.2485389999999998
1970-01-01 00:00:00.000000057,-1.256552
1970-01-01 00:00:00.000000058,-1.261613
1970-01-01 00:00:00.000000059,-1.255626
1970-01-01 00:00:00.000000060,-1.242695
1970-01-01 00:00:00.000000061,-1.228832
1970-01-01 00:00:00.000000062,-1.215824
1970-01-01 00:00:00.000000063,-1.205153
1970-01-01 00:00:00.000000064,-1.197068
1970-01-01 00:00:00.000000065,-1.189082
1970-01-01 00:00:00.000000066,-1.180177
1970-01-01 00:00:00.000000067,-1.171828
1970-01-01 00:00:00.000000068,-1.16671
1970-01-01 00:00:00.000000069,-1.166158
1970-01-01 00:00:00.000000070,-1.169907
1970-01-01 00:00:00.000000071,-1.175315
1970-01-01 00:00:00.000000072,-1.18051
1970-01-01 00:00:00.000000073,-1.184582
1970-01-01 00:00:00.000000074,-1.185559
1970-01-01 00:00:00.000000075,-1.181312
1970-01-01 00:00:00.000000076,-1.174361
1970-01-01 00:00:00.000000077,-1.1698540000000002
1970-01-01 00:00:00.000000078,-1.170267
1970-01-01 00:00:00.000000079,-1.17709
1970-01-01 00:00:00.000000080,-1.18744
1970-01-01 00:00:00.000000081,-1.19714
1970-01-01 00:00:00.000000082,-1.202185
1970-01-01 00:00:00.000000083,-1.194977
1970-01-01 00:00:00.000000084,-1.19763
1970-01-01 00:00:00.000000085,-1.21249
1970-01-01 00:00:00.000000086,-1.235492
1970-01-01 00:00:00.000000087,-1.2573
1970-01-01 00:00:00.000000088,-1.268842
1970-01-01 00:00:00.000000089,-1.267831
1970-01-01 00:00:00.000000090,-1.262632
1970-01-01 00:00:00.000000091,-1.259887
1970-01-01 00:00:00.000000092,-1.261478
1970-01-01 00:00:00.000000093,-1.263362
1970-01-01 00:00:00.000000094,-1.260528
1970-01-01 00:00:00.000000095,-1.256209
1970-01-01 00:00:00.000000096,-1.252883
1970-01-01 00:00:00.000000097,-1.250239
1970-01-01 00:00:00.000000098,-1.247722
1970-01-01 00:00:00.000000099,-1.244102
1970-01-01 00:00:00.000000100,-1.240721
1970-01-01 00:00:00.000000101,-1.236044
1970-01-01 00:00:00.000000102,-1.232272
1970-01-01 00:00:00.000000103,-1.228587
1970-01-01 00:00:00.000000104,-1.223788
1970-01-01 00:00:00.000000105,-1.217329
1970-01-01 00:00:00.000000106,-1.208825
1970-01-01 00:00:00.000000107,-1.198531
1970-01-01 00:00:00.000000108,-1.187563
1970-01-01 00:00:00.000000109,-1.1754790000000002
1970-01-01 00:00:00.000000110,-1.162827
1970-01-01 00:00:00.000000111,-1.153108
1970-01-01 00:00:00.000000112,-1.14764
1970-01-01 00:00:00.000000113,-1.145346
1970-01-01 00:00:00.000000114,-1.144656
1970-01-01 00:00:00.000000115,-1.145653
1970-01-01 00:00:00.000000116,-1.147988
1970-01-01 00:00:00.000000117,-1.151689
1970-01-01 00:00:00.000000118,-1.159581
1970-01-01 00:00:00.000000119,-1.1725709999999998
1970-01-01 00:00:00.000000120,-1.191162
1970-01-01 00:00:00.000000121,-1.21312
1970-01-01 00:00:00.000000122,-1.230936
1970-01-01 00:00:00.000000123,-1.239464
1970-01-01 00:00:00.000000124,-1.239588
1970-01-01 00:00:00.000000125,-1.237946
1970-01-01 00:00:00.000000126,-1.240794
1970-01-01 00:00:00.000000127,-1.2487629999999998
1970-01-01 00:00:00.000000128,-1.252717
1970-01-01 00:00:00.000000129,-1.256394
1970-01-01 00:00:00.000000130,-1.254587
1970-01-01 00:00:00.000000131,-1.249387
1970-01-01 00:00:00.000000132,-1.243547
1970-01-01 00:00:00.000000133,-1.237217
1970-01-01 00:00:00.000000134,-1.228525
1970-01-01 00:00:00.000000135,-1.217648
1970-01-01 00:00:00.000000136,-1.207561
1970-01-01 00:00:00.000000137,-1.199348
1970-01-01 00:00:00.000000138,-1.194033
1970-01-01 00:00:00.000000139,-1.190065
1970-01-01 00:00:00.000000140,-1.186656
1970-01-01 00:00:00.000000141,-1.185518
1970-01-01 00:00:00.000000142,-1.187789
1970-01-01 00:00:00.000000143,-1.195139
1970-01-01 00:00:00.000000144,-1.206684
1970-01-01 00:00:00.000000145,-1.219993
1970-01-01 00:00:00.000000146,-1.233968
1970-01-01 00:00:00.000000147,-1.244374
1970-01-01 00:00:00.000000148,-1.248847
1970-01-01 00:00:00.000000149,-1.239648
1970-01-01 00:00:00.000000150,-1.2325959999999998
