time_captured,wlk_15_sub_21_attitude.pitch
1970-01-01 00:00:00.000000000,-1.007778
1970-01-01 00:00:00.000000001,-0.979147
1970-01-01 00:00:00.000000002,-0.964609
1970-01-01 00:00:00.000000003,-0.962924
1970-01-01 00:00:00.000000004,-0.976345
1970-01-01 00:00:00.000000005,-1.005125
1970-01-01 00:00:00.000000006,-1.047488
1970-01-01 00:00:00.000000007,-1.100264
1970-01-01 00:00:00.000000008,-1.145923
1970-01-01 00:00:00.000000009,-1.148088
1970-01-01 00:00:00.000000010,-1.111838
1970-01-01 00:00:00.000000011,-1.067325
1970-01-01 00:00:00.000000012,-1.053267
1970-01-01 00:00:00.000000013,-1.07674
1970-01-01 00:00:00.000000014,-1.110963
1970-01-01 00:00:00.000000015,-1.124793
1970-01-01 00:00:00.000000016,-1.090667
1970-01-01 00:00:00.000000017,-1.110126
1970-01-01 00:00:00.000000018,-1.137772
1970-01-01 00:00:00.000000019,-1.177473
1970-01-01 00:00:00.000000020,-1.222544
1970-01-01 00:00:00.000000021,-1.253889
1970-01-01 00:00:00.000000022,-1.284302
1970-01-01 00:00:00.000000023,-1.310457
1970-01-01 00:00:00.000000024,-1.329816
1970-01-01 00:00:00.000000025,-1.3465
1970-01-01 00:00:00.000000026,-1.355624
1970-01-01 00:00:00.000000027,-1.35614
1970-01-01 00:00:00.000000028,-1.351177
1970-01-01 00:00:00.000000029,-1.343032
1970-01-01 00:00:00.000000030,-1.332254
1970-01-01 00:00:00.000000031,-1.319309
1970-01-01 00:00:00.000000032,-1.3030959999999998
1970-01-01 00:00:00.000000033,-1.281446
1970-01-01 00:00:00.000000034,-1.256905
1970-01-01 00:00:00.000000035,-1.239247
1970-01-01 00:00:00.000000036,-1.2298790000000002
1970-01-01 00:00:00.000000037,-1.22619
1970-01-01 00:00:00.000000038,-1.224852
1970-01-01 00:00:00.000000039,-1.2259
1970-01-01 00:00:00.000000040,-1.2349709999999998
1970-01-01 00:00:00.000000041,-1.255673
1970-01-01 00:00:00.000000042,-1.285596
1970-01-01 00:00:00.000000043,-1.314386
1970-01-01 00:00:00.000000044,-1.331225
1970-01-01 00:00:00.000000045,-1.331904
1970-01-01 00:00:00.000000046,-1.316026
1970-01-01 00:00:00.000000047,-1.289257
1970-01-01 00:00:00.000000048,-1.252395
1970-01-01 00:00:00.000000049,-1.206309
1970-01-01 00:00:00.000000050,-1.15195
1970-01-01 00:00:00.000000051,-1.093921
1970-01-01 00:00:00.000000052,-1.041596
1970-01-01 00:00:00.000000053,-0.998129
1970-01-01 00:00:00.000000054,-0.963072
1970-01-01 00:00:00.000000055,-0.935054
1970-01-01 00:00:00.000000056,-0.919609
1970-01-01 00:00:00.000000057,-0.919703
1970-01-01 00:00:00.000000058,-0.935042
1970-01-01 00:00:00.000000059,-0.962142
1970-01-01 00:00:00.000000060,-0.998121
1970-01-01 00:00:00.000000061,-1.040434
1970-01-01 00:00:00.000000062,-1.078689
1970-01-01 00:00:00.000000063,-1.085206
1970-01-01 00:00:00.000000064,-1.056162
1970-01-01 00:00:00.000000065,-1.020332
1970-01-01 00:00:00.000000066,-1.004813
1970-01-01 00:00:00.000000067,-1.01147
1970-01-01 00:00:00.000000068,-1.038916
1970-01-01 00:00:00.000000069,-1.067304
1970-01-01 00:00:00.000000070,-1.070921
1970-01-01 00:00:00.000000071,-1.071356
1970-01-01 00:00:00.000000072,-1.094258
1970-01-01 00:00:00.000000073,-1.1273799999999998
1970-01-01 00:00:00.000000074,-1.177727
1970-01-01 00:00:00.000000075,-1.212734
1970-01-01 00:00:00.000000076,-1.241565
1970-01-01 00:00:00.000000077,-1.268434
1970-01-01 00:00:00.000000078,-1.283349
1970-01-01 00:00:00.000000079,-1.291769
1970-01-01 00:00:00.000000080,-1.299763
1970-01-01 00:00:00.000000081,-1.300173
1970-01-01 00:00:00.000000082,-1.299485
1970-01-01 00:00:00.000000083,-1.298967
1970-01-01 00:00:00.000000084,-1.296737
