time_captured,06_c25_hrm_accY
1970-01-01 00:00:00.000000000,46.604
1970-01-01 00:00:00.000000001,69.6421738068172
1970-01-01 00:00:00.000000002,14.6394123138162
1970-01-01 00:00:00.000000003,58.2080955039091
1970-01-01 00:00:00.000000004,490.751454383769
1970-01-01 00:00:00.000000005,-571.589053092347
1970-01-01 00:00:00.000000006,-335.766629765067
1970-01-01 00:00:00.000000007,-516.459037242622
1970-01-01 00:00:00.000000008,-408.443315756997
1970-01-01 00:00:00.000000009,-122.854
1970-01-01 00:00:00.000000010,69.123549356804
1970-01-01 00:00:00.000000011,-254.166626184471
1970-01-01 00:00:00.000000012,42.0960471638334
1970-01-01 00:00:00.000000013,234.14379153127
1970-01-01 00:00:00.000000014,108.658790586704
1970-01-01 00:00:00.000000015,309.529158217329
1970-01-01 00:00:00.000000016,-224.31200625641
1970-01-01 00:00:00.000000017,-189.095792311362
1970-01-01 00:00:00.000000018,127.246
1970-01-01 00:00:00.000000019,-386.663891020181
1970-01-01 00:00:00.000000020,-53.9839623814259
1970-01-01 00:00:00.000000021,-25.864
1970-01-01 00:00:00.000000022,48.6498208167482
1970-01-01 00:00:00.000000023,-89.4061149933438
1970-01-01 00:00:00.000000024,205.282521506838
1970-01-01 00:00:00.000000025,243.303164099596
1970-01-01 00:00:00.000000026,-400.919617300978
1970-01-01 00:00:00.000000027,-308.67524572832
1970-01-01 00:00:00.000000028,-844.798467004265
1970-01-01 00:00:00.000000029,-61.512019725496
1970-01-01 00:00:00.000000030,76.6230067374342
1970-01-01 00:00:00.000000031,-187.653428131682
1970-01-01 00:00:00.000000032,124.633399791131
1970-01-01 00:00:00.000000033,72.468
1970-01-01 00:00:00.000000034,-44.6353751097424
1970-01-01 00:00:00.000000035,-188.529925029808
1970-01-01 00:00:00.000000036,-159.529762454014
1970-01-01 00:00:00.000000037,-227.227547610425
1970-01-01 00:00:00.000000038,89.3913178508478
1970-01-01 00:00:00.000000039,184.90001364222
1970-01-01 00:00:00.000000040,529.234353197071
1970-01-01 00:00:00.000000041,285.594041205901
1970-01-01 00:00:00.000000042,-160.918
1970-01-01 00:00:00.000000043,-22.2400786482588
1970-01-01 00:00:00.000000044,-182.704745870968
1970-01-01 00:00:00.000000045,-229.394225292594
1970-01-01 00:00:00.000000046,-115.561346876546
1970-01-01 00:00:00.000000047,36.7617169330875
1970-01-01 00:00:00.000000048,-195.548119249457
1970-01-01 00:00:00.000000049,312.206396782505
1970-01-01 00:00:00.000000050,-64.7707549952402
1970-01-01 00:00:00.000000051,-192.638
1970-01-01 00:00:00.000000052,5.41275403907214
1970-01-01 00:00:00.000000053,-417.629848688755
1970-01-01 00:00:00.000000054,-162.992
1970-01-01 00:00:00.000000055,-251.411229541947
1970-01-01 00:00:00.000000056,-188.417965566801
1970-01-01 00:00:00.000000057,100.724307712756
1970-01-01 00:00:00.000000058,518.414602784796
1970-01-01 00:00:00.000000059,-126.264262041773
1970-01-01 00:00:00.000000060,144.204
1970-01-01 00:00:00.000000061,-5.18933823360362
1970-01-01 00:00:00.000000062,-331.152411605395
1970-01-01 00:00:00.000000063,26.84
1970-01-01 00:00:00.000000064,38.852722151763
1970-01-01 00:00:00.000000065,77.7785388432725
1970-01-01 00:00:00.000000066,356.555178593024
1970-01-01 00:00:00.000000067,65.5195747029266
1970-01-01 00:00:00.000000068,36.5207486413503
1970-01-01 00:00:00.000000069,-322.08
1970-01-01 00:00:00.000000070,-218.181083273216
1970-01-01 00:00:00.000000071,-146.913266532169
1970-01-01 00:00:00.000000072,-377.956
1970-01-01 00:00:00.000000073,-38.6301925710094
1970-01-01 00:00:00.000000074,-265.121212417094
1970-01-01 00:00:00.000000075,355.561702577442
1970-01-01 00:00:00.000000076,423.439525280318
1970-01-01 00:00:00.000000077,22.2522525816318
1970-01-01 00:00:00.000000078,82.790856569391
1970-01-01 00:00:00.000000079,-24.8898058431059
