time_captured,wlk_8_sub_7_attitude.pitch
1970-01-01 00:00:00.000000000,-1.295587
1970-01-01 00:00:00.000000001,-1.31418
1970-01-01 00:00:00.000000002,-1.331989
1970-01-01 00:00:00.000000003,-1.345864
1970-01-01 00:00:00.000000004,-1.3531799999999998
1970-01-01 00:00:00.000000005,-1.348604
1970-01-01 00:00:00.000000006,-1.332975
1970-01-01 00:00:00.000000007,-1.312271
1970-01-01 00:00:00.000000008,-1.308327
1970-01-01 00:00:00.000000009,-1.322507
1970-01-01 00:00:00.000000010,-1.331496
1970-01-01 00:00:00.000000011,-1.3419020000000002
1970-01-01 00:00:00.000000012,-1.351379
1970-01-01 00:00:00.000000013,-1.351752
1970-01-01 00:00:00.000000014,-1.355982
1970-01-01 00:00:00.000000015,-1.367714
1970-01-01 00:00:00.000000016,-1.392961
1970-01-01 00:00:00.000000017,-1.421685
1970-01-01 00:00:00.000000018,-1.438392
1970-01-01 00:00:00.000000019,-1.448465
1970-01-01 00:00:00.000000020,-1.468834
1970-01-01 00:00:00.000000021,-1.49787
1970-01-01 00:00:00.000000022,-1.5214219999999998
1970-01-01 00:00:00.000000023,-1.5287110000000002
1970-01-01 00:00:00.000000024,-1.520434
1970-01-01 00:00:00.000000025,-1.5041639999999998
1970-01-01 00:00:00.000000026,-1.484687
1970-01-01 00:00:00.000000027,-1.462689
1970-01-01 00:00:00.000000028,-1.44149
1970-01-01 00:00:00.000000029,-1.423907
1970-01-01 00:00:00.000000030,-1.40899
1970-01-01 00:00:00.000000031,-1.393499
1970-01-01 00:00:00.000000032,-1.379394
1970-01-01 00:00:00.000000033,-1.364975
1970-01-01 00:00:00.000000034,-1.350809
1970-01-01 00:00:00.000000035,-1.338577
1970-01-01 00:00:00.000000036,-1.332277
1970-01-01 00:00:00.000000037,-1.333189
1970-01-01 00:00:00.000000038,-1.340925
1970-01-01 00:00:00.000000039,-1.364781
1970-01-01 00:00:00.000000040,-1.399527
1970-01-01 00:00:00.000000041,-1.442008
1970-01-01 00:00:00.000000042,-1.488082
1970-01-01 00:00:00.000000043,-1.535
1970-01-01 00:00:00.000000044,-1.546433
1970-01-01 00:00:00.000000045,-1.512876
